# Generation #2
0.9152732482 , 0.3869405240 , 0.8953607870 , 0.4782450407 , 0.3508977413 , 0.5341833064 , 0.6098130311 , 0.2361887958 , 0.9411810636 , 0.4319565152 , 0.7321104748 , 0.2016037793 , 0.1120685406 , 0.0953120860 , 0.9516034684 , 0.0892147247 , 0.6582577434 , 0.2547531610 , 0.6231737531 , 0.6806517393
0.0511506620 , 0.9973666627 , 0.3999962965 , 0.9339983361 , 0.8503800326 , 0.3035717918 , 0.5273495503 , 0.4249136876 , 0.6165756602 , 0.5989717979 , 0.0391953294 , 0.6344279880 , 0.5870935684 , 0.1177933342 , 0.9090578542 , 0.8690476139 , 0.5731409640 , 0.1609861914 , 0.5277518827 , 0.7105235201
0.1489275041 , 0.1632705113 , 0.7283074476 , 0.4939324100 , 0.9985535441 , 0.4134320175 , 0.2401068737 , 0.2506147765 , 0.4262877231 , 0.1709384472 , 0.7321104748 , 0.2016037793 , 0.1120685406 , 0.0953120860 , 0.9516034684 , 0.0892147247 , 0.6582577434 , 0.2547531610 , 0.6231737531 , 0.6806517393
0.0511506620 , 0.9973666627 , 0.3999962965 , 0.9339983361 , 0.8503800326 , 0.3035717918 , 0.5273495503 , 0.4249136876 , 0.6165756602 , 0.4319565152 , 0.9277769470 , 0.2378271107 , 0.6098583821 , 0.7357070268 , 0.1817653538 , 0.0576827851 , 0.3409584690 , 0.4611777352 , 0.8011906884 , 0.5632947943
0.0511506620 , 0.9973666627 , 0.3999962965 , 0.9339983361 , 0.8503800326 , 0.3035717918 , 0.5273495503 , 0.4249136876 , 0.6165756602 , 0.4319565152 , 0.7321104748 , 0.2016037793 , 0.1120685406 , 0.0953120860 , 0.9516034684 , 0.0892147247 , 0.6582577434 , 0.2547531610 , 0.6231737531 , 0.6806517393
0.0511506620 , 0.9973666627 , 0.3999962965 , 0.9339983361 , 0.8503800326 , 0.3035717918 , 0.5273495503 , 0.4249136876 , 0.6165756602 , 0.4319565152 , 0.7321104748 , 0.2016037793 , 0.7296333295 , 0.0953120860 , 0.9516034684 , 0.0892147247 , 0.6582577434 , 0.2547531610 , 0.6231737531 , 0.6806517393
0.1489275041 , 0.1632705113 , 0.7283074476 , 0.4939324100 , 0.9985535441 , 0.4134320175 , 0.2401068737 , 0.2506147765 , 0.4262877231 , 0.1709384472 , 0.9277769470 , 0.2378271107 , 0.6098583821 , 0.7357070268 , 0.1817653538 , 0.0576827851 , 0.3409584690 , 0.4611777352 , 0.8011906884 , 0.8725515787
0.1479671760 , 0.0894605560 , 0.3341836195 , 0.8925814406 , 0.5460387518 , 0.9765380965 , 0.9369525285 , 0.3888245536 , 0.0405517844 , 0.9605316030 , 0.8013940044 , 0.8553219486 , 0.6581785577 , 0.8609380800 , 0.9377505393 , 0.4229676585 , 0.5847203417 , 0.6092856771 , 0.8197268542 , 0.5632947943
0.9152732482 , 0.3869405240 , 0.8953607870 , 0.9991562359 , 0.3508977413 , 0.5341833064 , 0.6098130311 , 0.2361887958 , 0.9411810636 , 0.5989717979 , 0.0391953294 , 0.6344279880 , 0.5870935684 , 0.1177933342 , 0.9090578542 , 0.8690476139 , 0.5731409640 , 0.1609861914 , 0.5277518827 , 0.7105235201
0.9152732482 , 0.3869405240 , 0.8953607870 , 0.9991562359 , 0.3508977413 , 0.4549110342 , 0.6098130311 , 0.2361887958 , 0.9411810636 , 0.5989717979 , 0.0391953294 , 0.6344279880 , 0.5870935684 , 0.1177933342 , 0.9090578542 , 0.8690476139 , 0.5731409640 , 0.1609861914 , 0.5277518827 , 0.7105235201
